,index,RMSE,LPIPS,DISTS,SSIM,PerceptNet
2090,2090,0.023054183,0.016254775,0.012089491,0.0052218437,0.0029808388
2091,2091,0.012436358,0.0053182943,0.0043566227,0.0017424822,0.001261286
2092,2092,0.023410134,0.014224052,0.0117406845,0.0038273335,0.0017218906
2093,2093,0.024401704,0.016245302,0.01271677,0.0050832033,0.004577009
2094,2094,0.011681407,0.004014342,0.003645122,0.0020080209,0.0029102264
2095,2095,0.039013017,0.029780537,0.022963047,0.009013474,0.0033928957
2096,2096,0.02468798,0.009378212,0.011609733,0.0043976307,0.004940235
2097,2097,0.050590497,0.04871253,0.032369554,0.014175534,0.0028621412
2098,2098,0.024323637,0.016842268,0.012879491,0.0043771863,0.0017248066
2099,2099,0.0117406715,0.0034585113,0.0035653114,0.002142787,0.0044007
2100,2100,0.016147792,0.007147016,0.0059728622,0.0035688877,0.0035468282
2101,2101,0.015492611,0.0033350736,0.004719734,0.0028375387,0.0045496407
2102,2102,0.026780687,0.008463173,0.013268471,0.005369723,0.006761266
2103,2103,0.01048731,0.0056837155,0.007671237,0.0022335052,0.0027404532
2104,2104,0.015781587,0.0034487876,0.004183054,0.003507495,0.0042466745
2105,2105,0.028347407,0.013576625,0.012449086,0.004627824,0.0038444076
2106,2106,0.01494906,0.00815075,0.0067056417,0.002744019,0.0021962533
2107,2107,0.01850615,0.009013503,0.0073263645,0.004519105,0.0038691096
2108,2108,0.031922303,0.015866164,0.018819988,0.0065701604,0.0057977675
2109,2109,0.029212106,0.021576893,0.015945733,0.0061354637,0.0036320835
2110,2110,0.008771059,0.0025110005,0.002784729,0.0015740395,0.0031548948
2111,2111,0.031413678,0.012540934,0.01566124,0.0072656274,0.0070430543
2112,2112,0.010236763,0.0046780086,0.0043451786,0.0017930269,0.0020926616
2113,2113,0.025249865,0.012261163,0.013453126,0.004365742,0.004088969
2114,2114,0.052794747,0.03760102,0.038101792,0.017041266,0.009377282
2115,2115,0.0062336014,0.0024656681,0.0018080473,0.0011408925,0.0013493255
2116,2116,0.04823288,0.03681241,0.02971387,0.012201607,0.0058472436
2117,2117,0.015313896,0.008005777,0.0068722963,0.0024544,0.0016440864
2118,2118,0.012239995,0.004874042,0.006471634,0.002951622,0.004436476
2119,2119,0.008895163,0.0035210545,0.004038751,0.0019820333,0.0029276141
2120,2120,0.02343976,0.0076276343,0.0076231956,0.0040273666,0.004177404
2121,2121,0.035158373,0.029154265,0.020583272,0.008496821,0.0033559918
2122,2122,0.017210579,0.0078387065,0.006275356,0.0023264885,0.0017540621
2123,2123,0.006216848,0.0017797066,0.0012431145,0.0010171533,0.001413404
2124,2124,0.03194317,0.007842813,0.015143812,0.0076552033,0.0090641575
2125,2125,0.040016662,0.022615805,0.020571828,0.008893728,0.0052572098
2126,2126,0.049562126,0.05157614,0.036923468,0.0150796175,0.0031348006
2127,2127,0.044305623,0.03863734,0.03277111,0.0120103955,0.0052792984
2128,2128,0.040203914,0.026833465,0.027609706,0.009874105,0.00661752
2129,2129,0.02268785,0.012488333,0.010967612,0.0039958954,0.0032720699
2130,2130,0.02604153,0.00858883,0.009590864,0.008634627,0.0071338643
2131,2131,0.011232043,0.004004348,0.003338337,0.0020190477,0.002428577
2132,2132,0.030049572,0.02249954,0.018177152,0.005854845,0.002007876
2133,2133,0.027373642,0.0165576,0.012791932,0.0065774918,0.007898139
2134,2134,0.005434714,0.0019291805,0.0015130043,0.0009525418,0.0013715473
2135,2135,0.052663792,0.04806979,0.033428073,0.013983965,0.0030581038
2136,2136,0.011113615,0.003686551,0.0031222105,0.0013734102,0.001396667
2137,2137,0.0409047,0.037371315,0.024626076,0.011302948,0.006131965
2138,2138,0.013936722,0.0035259107,0.005780995,0.0024002194,0.0049668807
2139,2139,0.039208226,0.039789926,0.026366115,0.011317253,0.0023785718
2140,2140,0.030947277,0.007599693,0.010472655,0.008595824,0.007545314
2141,2141,0.03514071,0.009994075,0.019396365,0.009633064,0.010514315
2142,2142,0.029640311,0.008358177,0.011246324,0.00701195,0.009043454
2143,2143,0.008860946,0.002984003,0.0025926232,0.0015232563,0.0027647275
2144,2144,0.018557929,0.0043892497,0.005689919,0.0043590665,0.0050760363
2145,2145,0.029523438,0.018355554,0.015914798,0.005566716,0.003929925
2146,2146,0.048752233,0.048641965,0.030368805,0.01452744,0.0043379
2147,2147,0.005045108,0.0020641256,0.0015913248,0.0010147095,0.001675842
2148,2148,0.036282092,0.030946165,0.023490548,0.008348823,0.0022181615
2149,2149,0.032404862,0.022081316,0.017251134,0.0059987307,0.0020429676
2150,2150,0.02301721,0.005033748,0.007712245,0.0047540665,0.0070386697
2151,2151,0.041289784,0.03963349,0.027932167,0.010833502,0.002345131
2152,2152,0.0072330185,0.003002732,0.0031613111,0.0015735626,0.0018913525
2153,2153,0.048439864,0.041112334,0.030103385,0.012099862,0.002873643
2154,2154,0.0045800502,0.001559222,0.0013849735,0.0009391308,0.0017850532
2155,2155,0.012545621,0.0035121413,0.0033695698,0.0017469525,0.002419908
2156,2156,0.026671862,0.017094094,0.01327306,0.009312868,0.0056434497
2157,2157,0.018030658,0.0070347544,0.007013619,0.0025850534,0.0027499208
2158,2158,0.021510676,0.006063539,0.009465933,0.0037130117,0.005083371
2159,2159,0.008581045,0.0018877011,0.0022504926,0.0013254285,0.002578056
2160,2160,0.011011169,0.003571585,0.0032244325,0.001511395,0.0018289738
2161,2161,0.035769,0.014360495,0.01783967,0.009106755,0.00794665
2162,2162,0.01552438,0.0068987813,0.0061900616,0.0022195578,0.0018456305
2163,2163,0.026016526,0.0065482827,0.009103298,0.005701542,0.008053773
2164,2164,0.0045800502,0.001559222,0.0013849735,0.0009391308,0.0017850532
2165,2165,0.01094566,0.0047701118,0.00348109,0.001623869,0.0014292762
2166,2166,0.014491052,0.007335781,0.006056249,0.002440095,0.0020498722
2167,2167,0.03361536,0.026956161,0.019040704,0.0082348585,0.00539624
2168,2168,0.034531802,0.031722657,0.022773027,0.008838177,0.0022230071
2169,2169,0.0299361,0.018593568,0.020504832,0.006934166,0.006846401
2170,2170,0.0041300803,0.001456803,0.001706779,0.0009225011,0.0017526194
2171,2171,0.024114935,0.013547807,0.0126264095,0.0040596724,0.0029294498
2172,2172,0.042612445,0.02025134,0.027822137,0.012827992,0.010872539
2173,2173,0.020440478,0.012375072,0.009669602,0.0039990544,0.0039961888
2174,2174,0.016223338,0.005356065,0.007442832,0.0027733445,0.005200948
2175,2175,0.030459346,0.025394302,0.017767966,0.008876443,0.003683945
2176,2176,0.001825018,0.00060101156,0.00019007921,0.0003938675,0.0007591243
2177,2177,0.036743883,0.015776638,0.024097204,0.010114729,0.010216716
2178,2178,0.0062336014,0.0024656681,0.0018080473,0.0011408925,0.0013493255
2179,2179,0.006289169,0.0020980656,0.0022981763,0.0012016296,0.001436768
2180,2180,0.0054883943,0.001413086,0.0010254383,0.0008864403,0.0014598602
2181,2181,0.03301799,0.024427637,0.018188655,0.006806016,0.0020178163
2182,2182,0.029797206,0.010702163,0.016512036,0.006878853,0.008621903
2183,2183,0.036813907,0.020226104,0.023290873,0.008291066,0.0057067988
2184,2184,0.020745626,0.013716323,0.009904861,0.0039076805,0.0023710162
2185,2185,0.006229065,0.002033024,0.0015980601,0.0010356903,0.0012128082
2186,2186,0.024053311,0.015253892,0.014002025,0.0040629506,0.002127781
2187,2187,0.0038190756,0.0016231234,0.00069224834,0.00068736076,0.0010869042
2188,2188,0.021648305,0.0057859253,0.007256925,0.005937636,0.0057687913
2189,2189,0.036781568,0.02349777,0.019586444,0.007011533,0.0035048951
2190,2190,0.010587567,0.0038230866,0.003287375,0.0014340878,0.0014373699
2191,2191,0.0360597,0.028291535,0.02130729,0.008251667,0.0026962145
2192,2192,0.010083161,0.0035107879,0.0027540326,0.001672864,0.0015202466
2193,2193,0.04074653,0.036692668,0.024741411,0.010861993,0.0037136246
2194,2194,0.016800568,0.004794297,0.007845283,0.00359869,0.0064775255
2195,2195,0.037562095,0.029558295,0.02701497,0.009000421,0.0046521714
2196,2196,0.00876769,0.0033250882,0.0030260086,0.0013850331,0.0013415982
2197,2197,0.032221556,0.023082424,0.020839691,0.007098913,0.0034367135
2198,2198,0.014562509,0.0048722774,0.0049340725,0.0026391149,0.0036874032
2199,2199,0.033124313,0.023722492,0.017435074,0.008668482,0.008564054
2200,2200,0.022713197,0.014489337,0.011613131,0.0043290257,0.0022629004
2201,2201,0.012812742,0.0058655944,0.005545974,0.0021446347,0.0022808528
2202,2202,0.045415346,0.03319166,0.026845098,0.010265708,0.003952473
2203,2203,0.00554739,0.0014660117,0.001034975,0.00096333027,0.0016494391
2204,2204,0.016077604,0.0064130523,0.006360352,0.002360344,0.0025538944
2205,2205,0.0037254721,0.0011704257,0.0013024807,0.0008364916,0.0011006554
2206,2206,0.004202438,0.0013056544,0.00073587894,0.00079119205,0.0013410576
2207,2207,0.020385414,0.011425455,0.009739161,0.0034437776,0.0017553518
2208,2208,0.014156267,0.0064725406,0.0055877566,0.0019348264,0.0013188007
2209,2209,0.04735415,0.036935993,0.035423636,0.01381284,0.008265072
2210,2210,0.023310756,0.010581917,0.009197891,0.0038126707,0.0027113666
2211,2211,0.012874251,0.0029156222,0.0041217804,0.0022432804,0.0042994004
2212,2212,0.022036904,0.0050269887,0.009395063,0.0045054555,0.0074324785
2213,2213,0.01055176,0.001984984,0.0018992424,0.0015104413,0.0024936697
2214,2214,0.010912604,0.004086057,0.0035864115,0.0015352964,0.0013655603
2215,2215,0.014102591,0.005708608,0.005864382,0.0024485588,0.0033678103
2216,2216,0.02016568,0.009600131,0.008485556,0.0040966272,0.0052705826
2217,2217,0.02188248,0.010996696,0.009275675,0.0063375235,0.0048142863
2218,2218,0.05357479,0.045321878,0.041181803,0.017664552,0.009408523
2219,2219,0.026884515,0.0059075626,0.010972977,0.005851865,0.007810802
2220,2220,0.046773847,0.031193586,0.032688618,0.01351738,0.008348557
2221,2221,0.0038190756,0.0016231234,0.00069224834,0.00068736076,0.0010869042
2222,2222,0.011109117,0.0048724003,0.0044207573,0.0018006563,0.0020062076
2223,2223,0.0019613826,0.0007181711,0.00020468235,0.0004364252,0.0008127749
2224,2224,0.00573964,0.0022025495,0.0014903545,0.0010256767,0.0014481925
2225,2225,0.023852194,0.0056176204,0.0067281723,0.0050377846,0.0053489576
2226,2226,0.025149314,0.0074240854,0.011975169,0.0065606833,0.006873169
2227,2227,0.03288971,0.016648568,0.015930653,0.006032288,0.004941371
2228,2228,0.0057716947,0.0026963614,0.0030915737,0.0014054775,0.0015434233
2229,2229,0.018514082,0.0045357468,0.0062618256,0.0035979748,0.005632091
2230,2230,0.005042653,0.0017651913,0.0022882223,0.0010342598,0.0020242862
2231,2231,0.029529562,0.024251569,0.018069267,0.0066053867,0.0019111957
2232,2232,0.02340608,0.012920003,0.01072073,0.0049871206,0.0057346635
2233,2233,0.014925032,0.0035572394,0.0037848353,0.0024703145,0.003255925
2234,2234,0.043299682,0.026315825,0.026290536,0.010300398,0.006682116
2235,2235,0.01908704,0.006053495,0.0056004524,0.0029426813,0.003234413
2236,2236,0.028739022,0.021444049,0.015494108,0.006641984,0.005477084
2237,2237,0.018789425,0.010434155,0.008427322,0.0027916431,0.0015133831
2238,2238,0.043893177,0.038678177,0.02727139,0.010964692,0.0026043039
2239,2239,0.0021021029,0.0007580571,0.00028538704,0.00046014786,0.00079979096
2240,2240,0.016040985,0.009412376,0.007344961,0.0020112991,0.0017197999
2241,2241,0.048158042,0.035805404,0.039245844,0.010803044,0.008826603
2242,2242,0.019003961,0.0078573,0.0090895295,0.0024768114,0.0036558318
2243,2243,0.010067085,0.003207214,0.0033968687,0.001452744,0.0025508646
2244,2244,0.077225305,0.077153705,0.065894544,0.02394116,0.008908405
2245,2245,0.015326913,0.007294764,0.0047031045,0.0016237497,0.0016816718
2246,2246,0.03841487,0.018193472,0.022517323,0.008151412,0.008098418
2247,2247,0.008011883,0.004126845,0.0025504827,0.0011432171,0.0019405887
2248,2248,0.04841072,0.044098366,0.034587502,0.010263205,0.002672774
2249,2249,0.026239807,0.0117062405,0.014237881,0.0033097863,0.004504989
2250,2250,0.050267354,0.06911268,0.0411402,0.010865569,0.003789362
2251,2251,0.06094213,0.09587994,0.044028044,0.014391303,0.004443622
2252,2252,0.04687228,0.030235384,0.035594285,0.008852005,0.007119729
2253,2253,0.044189695,0.04816675,0.039313316,0.008747697,0.0054563237
2254,2254,0.014827631,0.0052475235,0.0055674314,0.0012713671,0.0020194815
2255,2255,0.051555343,0.075874984,0.034411132,0.011521876,0.004060333
2256,2256,0.038480807,0.029067425,0.013946056,0.0056027174,0.007600523
2257,2257,0.006776166,0.0015460178,0.0010290742,0.0009227395,0.0017639803
2258,2258,0.014286418,0.007346136,0.0064219236,0.0015699863,0.0020754207
2259,2259,0.0539425,0.04168083,0.044599652,0.013512433,0.010138188
2260,2260,0.007721733,0.0019261278,0.0016031265,0.0009293556,0.0019674455
2261,2261,0.030841481,0.020346062,0.019853294,0.0044152737,0.001754357
2262,2262,0.042938177,0.031513788,0.034168422,0.008733809,0.008116881
2263,2263,0.03476917,0.010040212,0.018134773,0.0047459602,0.007219328
2264,2264,0.04777434,0.036873877,0.036338568,0.00902617,0.0057545323
2265,2265,0.015814861,0.010410098,0.0072975755,0.0026168823,0.0019286542
2266,2266,0.039033465,0.013918966,0.017346203,0.0060771704,0.008727734
2267,2267,0.018393796,0.009121776,0.007565081,0.001964867,0.0013714321
2268,2268,0.0052298238,0.0021061671,0.0005171895,0.0008585453,0.0014169355
2269,2269,0.024440814,0.0108588375,0.012971818,0.0025492907,0.003187695
2270,2270,0.013134702,0.0062355464,0.003916979,0.0014898777,0.0020351908
2271,2271,0.024731439,0.02155991,0.01319921,0.0034466386,0.0020316232
2272,2272,0.02138899,0.009810058,0.0056905746,0.0022742748,0.004419605
2273,2273,0.006301352,0.0021372128,0.001011014,0.00095391273,0.0016891309
2274,2274,0.02224694,0.006430577,0.005090177,0.003917694,0.0057871547
2275,2275,0.04653242,0.023971507,0.031056404,0.008345604,0.008378317
2276,2276,0.04775361,0.016851023,0.02850771,0.008508086,0.0097230915
2277,2277,0.008838735,0.0029332873,0.0023566484,0.0010378361,0.0020193243
2278,2278,0.02346477,0.019212507,0.014917254,0.0041359663,0.0026599108
2279,2279,0.0081088925,0.002376096,0.001704216,0.0011518002,0.0022825769
2280,2280,0.04362248,0.018754473,0.02452904,0.0107063055,0.009395595
2281,2281,0.03371534,0.037150946,0.024157405,0.0056619644,0.0031629342
2282,2282,0.036458198,0.03962737,0.0287202,0.0058732033,0.0031353736
2283,2283,0.004932094,0.0018907839,0.001594305,0.0007762909,0.0013593419
2284,2284,0.0231241,0.007837592,0.010812104,0.002871871,0.004719433
2285,2285,0.021885332,0.011315207,0.010940313,0.0022476315,0.0017872923
2286,2286,0.050369468,0.056513354,0.04565251,0.010630131,0.0060322606
2287,2287,0.012574479,0.0044815964,0.0043843985,0.0011957884,0.0013233445
2288,2288,0.02964083,0.015359183,0.008662403,0.0058870316,0.0060946625
2289,2289,0.056185067,0.04567986,0.044877768,0.012131989,0.0068663578
2290,2290,0.015693577,0.004334338,0.005702138,0.0013445616,0.0027162537
2291,2291,0.035911363,0.012760287,0.010771751,0.008402109,0.008651047
2292,2292,0.047614634,0.044037864,0.04179275,0.009620249,0.007500091
2293,2293,0.035497397,0.0261691,0.01829034,0.0063254833,0.0042628655
2294,2294,0.033637796,0.022055153,0.023157895,0.0045345426,0.0029242695
2295,2295,0.045088153,0.03674137,0.035474837,0.008426487,0.003775759
2296,2296,0.022513272,0.0061853416,0.007370472,0.0025888085,0.005322079
2297,2297,0.07338294,0.078053996,0.06463122,0.021734536,0.0060384534
2298,2298,0.0676089,0.10535235,0.056710005,0.017335892,0.0044779894
2299,2299,0.03324621,0.015666492,0.020336628,0.0046298504,0.005556054
2300,2300,0.0281453,0.027928606,0.013448536,0.0043929815,0.003145959
2301,2301,0.02474213,0.01537021,0.012935698,0.0033856034,0.0015172489
2302,2302,0.040350266,0.032141577,0.029245734,0.0070301294,0.0023163832
2303,2303,0.0065598735,0.0020786193,0.0013768673,0.0008555651,0.0016360242
2304,2304,0.052284006,0.049752362,0.0384444,0.011722565,0.0030292287
2305,2305,0.018981379,0.0072318166,0.0063152313,0.0032223463,0.0052586133
2306,2306,0.011195952,0.0044774776,0.0043997765,0.0016897321,0.0024895302
2307,2307,0.051878124,0.07335493,0.028395414,0.0098980665,0.0062999665
2308,2308,0.00680308,0.0018829985,0.0013927221,0.0008016825,0.0015187422
2309,2309,0.020576153,0.0066197445,0.009184718,0.0031849146,0.004703816
2310,2310,0.030029641,0.021300644,0.02173996,0.005159855,0.0050007314
2311,2311,0.01364595,0.003114627,0.0037226677,0.0014680624,0.0034626215
2312,2312,0.0399507,0.032587443,0.026643217,0.006945431,0.0022947295
2313,2313,0.0060337447,0.0031299791,0.0014859438,0.0010390878,0.0015105408
2314,2314,0.002253291,0.00093983725,0.00020313263,0.00044709444,0.0007303326
2315,2315,0.044434525,0.018611368,0.022423983,0.007915139,0.0098762
2316,2316,0.030873971,0.011163236,0.016885042,0.003959477,0.005568016
2317,2317,0.026476448,0.013223015,0.015309215,0.0040641427,0.004881902
2318,2318,0.03953404,0.017760552,0.02444452,0.006054759,0.0071430434
2319,2319,0.026048388,0.008815002,0.011402726,0.004336238,0.005970962
2320,2320,0.043174934,0.02622167,0.030774951,0.0072419643,0.00625572
2321,2321,0.007412023,0.0022516302,0.0013921261,0.00090551376,0.0010843143
2322,2322,0.034597974,0.019382162,0.011687219,0.007542014,0.006767444
2323,2323,0.013559519,0.0034947274,0.0036236048,0.0018113256,0.0034909286
2324,2324,0.037476905,0.04196621,0.016213298,0.00584203,0.005227784
2325,2325,0.026118135,0.007647177,0.0071232915,0.005116284,0.0066597755
2326,2326,0.026207,0.016587647,0.011811852,0.0037719011,0.0029545473
2327,2327,0.032037504,0.018139405,0.02111876,0.0057656765,0.00619156
2328,2328,0.034504227,0.010417232,0.014248729,0.0045832396,0.007859991
2329,2329,0.03271475,0.023697,0.0198313,0.00480175,0.002026364
2330,2330,0.02244576,0.019006515,0.010185361,0.002837479,0.002216693
2331,2331,0.042006496,0.033964045,0.023660421,0.008598447,0.004832398
2332,2332,0.03347732,0.026334174,0.010267258,0.004129231,0.0062004565
2333,2333,0.014981313,0.004016947,0.0045132637,0.0020700693,0.003540952
2334,2334,0.044914663,0.04189088,0.018653631,0.007660389,0.008465935
2335,2335,0.005673717,0.0018513134,0.0006366968,0.0007992983,0.0013660028
2336,2336,0.03248265,0.012737781,0.017044961,0.0063676834,0.0071213325
2337,2337,0.029355189,0.0194378,0.008438587,0.0034217834,0.005873196
2338,2338,0.024320815,0.015899139,0.015272617,0.003507495,0.004315567
2339,2339,0.016090132,0.0069474177,0.0031412244,0.0024164915,0.0035258676
2340,2340,0.01653499,0.004001731,0.006200552,0.0017056465,0.0032894658
2341,2341,0.04392631,0.058597133,0.027832389,0.008411229,0.003609163
2342,2342,0.06278258,0.06587423,0.05864656,0.015539169,0.0093049975
2343,2343,0.0069157276,0.0030157557,0.0011553764,0.0009768605,0.001496868
2344,2344,0.042139873,0.048614416,0.03426379,0.008102059,0.0038127427
2345,2345,0.0062071597,0.0027075983,0.0011348724,0.0009353757,0.0014484043
2346,2346,0.030259645,0.019898802,0.0137797,0.004693091,0.0036310959
2347,2347,0.058967415,0.07034774,0.05322516,0.014231205,0.0067016175
2348,2348,0.05241462,0.049802262,0.046696782,0.01190573,0.008151068
2349,2349,0.018277619,0.0043670274,0.005345583,0.0019266605,0.004515671
2350,2350,0.034759022,0.021066729,0.023390174,0.0048900247,0.004415942
2351,2351,0.014496607,0.0049095275,0.0053966045,0.0012798309,0.0021742694
2352,2352,0.06987457,0.10416928,0.061485887,0.018945932,0.0055213184
2353,2353,0.012903499,0.002820734,0.003709197,0.0013175011,0.0029957704
2354,2354,0.06629616,0.07081972,0.056601346,0.017920136,0.0034092297
2355,2355,0.0020949154,0.00077306794,0.00012481213,0.00048315525,0.00081767817
2356,2356,0.025820762,0.021176172,0.009463072,0.0036581159,0.003811345
2357,2357,0.030011553,0.009459635,0.008194625,0.006307125,0.007292214
2358,2358,0.039789267,0.011570388,0.021223426,0.006075442,0.008444011
2359,2359,0.0047215465,0.0019356392,0.0018361807,0.0009230375,0.0016428495
2360,2360,0.058270387,0.03734644,0.043582916,0.012972951,0.010318393
2361,2361,0.05991087,0.08967973,0.050442934,0.014013886,0.0038332862
2362,2362,0.05453135,0.071636595,0.04868895,0.012468159,0.0051866863
2363,2363,0.042383566,0.053474873,0.031855166,0.008305073,0.0030320273
2364,2364,0.03183449,0.03173156,0.012381732,0.004627466,0.0043399697
2365,2365,0.0060337447,0.0031299791,0.0014859438,0.0010390878,0.0015105408
2366,2366,0.055711374,0.023455821,0.037380695,0.011284828,0.011193184
2367,2367,0.053354643,0.047069237,0.042487264,0.011171639,0.0046615642
2368,2368,0.028025528,0.0076034027,0.014112234,0.0036817193,0.0059908596
2369,2369,0.002095046,0.00076719566,0.000116825104,0.00048983097,0.0008313829
2370,2370,0.05294,0.05085852,0.042963266,0.011638463,0.0026384012
2371,2371,0.027668025,0.00837139,0.009883106,0.0032687783,0.006218999
2372,2372,0.004360404,0.001957727,0.0007327795,0.00075131655,0.001328733
2373,2373,0.062873654,0.061394244,0.052621245,0.0161376,0.0054270336
2374,2374,0.04019509,0.03412306,0.03350389,0.0071848035,0.0060331924
2375,2375,0.067963414,0.08560361,0.062324643,0.018002331,0.008402981
2376,2376,0.008304614,0.00311162,0.0028413534,0.0010469556,0.0011220298
2377,2377,0.06763823,0.062624894,0.05705917,0.017971873,0.007944735
2378,2378,0.02491115,0.011707322,0.006825149,0.004034102,0.0052531706
2379,2379,0.073516004,0.065436885,0.061530948,0.021498322,0.010453168
2380,2380,0.004360404,0.001957727,0.0007327795,0.00075131655,0.001328733
2381,2381,0.04667649,0.040847052,0.03626138,0.009252191,0.0024532655
2382,2382,0.006776166,0.0015460178,0.0010291338,0.0009227395,0.0017639803
2383,2383,0.021205345,0.011972529,0.007686794,0.0027230382,0.0024903868
2384,2384,0.016926007,0.0066191307,0.0041594505,0.001660645,0.0035224091
2385,2385,0.061470173,0.08515237,0.054812312,0.015262365,0.005180786
2386,2386,0.018437527,0.011446417,0.005623102,0.0021113157,0.0026671295
2387,2387,0.005460481,0.00393264,0.0012978911,0.0015567541,0.002017686
2388,2388,0.022527033,0.010161627,0.011556029,0.0021455884,0.0025031436
2389,2389,0.014939954,0.006932484,0.0072026253,0.0015133023,0.0023136355
2390,2390,0.023961449,0.016531758,0.014913559,0.003147602,0.0027275095
2391,2391,0.065818354,0.045227773,0.050534666,0.01660204,0.0113880895
2392,2392,0.043922152,0.056364115,0.02146858,0.007132113,0.005603752
2393,2393,0.0218034,0.009600823,0.0054962635,0.003442347,0.004608269
2394,2394,0.034981523,0.032640107,0.027644753,0.0059483647,0.004461857
2395,2395,0.020603348,0.0045674015,0.007839441,0.0023258924,0.004594538
2396,2396,0.06446776,0.053136367,0.051912785,0.016751885,0.009212227
2397,2397,0.012225929,0.0054107243,0.0029028654,0.0014343262,0.002290474
2398,2398,0.012568398,0.0037904703,0.0024552941,0.0013876557,0.0030565918
2399,2399,0.037425976,0.045393016,0.021650732,0.006453812,0.003433731
2400,2400,0.044179533,0.046410736,0.034609318,0.0135746,0.00658556
2401,2401,0.012857269,0.0019853201,0.0025045872,0.0010262132,0.0024865535
2402,2402,0.03803451,0.022515053,0.017085373,0.006946206,0.006348148
2403,2403,0.050010946,0.031778067,0.03464216,0.009460986,0.0021676044
2404,2404,0.005000528,0.0005562534,0.000536561,0.00036364794,0.0010029506
2405,2405,0.0082052015,0.00077469705,0.0012336969,0.00051641464,0.0016023301
2406,2406,0.015335701,0.003950117,0.0057495832,0.0011595488,0.00119437
2407,2407,0.025368419,0.027325138,0.019806147,0.005662322,0.0025243314
2408,2408,0.0810228,0.062037997,0.060845196,0.025379479,0.0052739396
2409,2409,0.00951861,0.0017576534,0.0024701357,0.00061285496,0.0010329346
2410,2410,0.032433186,0.019548,0.014012873,0.0052872896,0.0049700453
2411,2411,0.0067802337,0.0013166962,0.0011583567,0.000521183,0.0011517544
2412,2412,0.05870956,0.023001462,0.035324097,0.013827443,0.009117795
2413,2413,0.06786625,0.047237158,0.051876247,0.017305732,0.00461015
2414,2414,0.015762808,0.010694606,0.009323835,0.0025082827,0.0020843216
2415,2415,0.050202206,0.030849583,0.03576851,0.009240031,0.0022773582
2416,2416,0.011838163,0.0038013475,0.0029219985,0.0009964108,0.0016197615
2417,2417,0.025754876,0.026107166,0.020201206,0.006268978,0.002938526
2418,2418,0.0022338715,0.00023005054,0.00010830164,0.00021827221,0.00064686744
2419,2419,0.043567803,0.05981234,0.035131454,0.013114452,0.004162058
2420,2420,0.024485826,0.007593397,0.013567328,0.002165854,0.0023370527
2421,2421,0.02872071,0.016354006,0.016326845,0.005845368,0.005251156
2422,2422,0.06928619,0.07284875,0.05164957,0.026098251,0.010380678
2423,2423,0.03657926,0.023519937,0.022646546,0.009388089,0.0065406156
2424,2424,0.025667658,0.009718487,0.013641536,0.0025812387,0.0012716154
2425,2425,0.013076869,0.005887241,0.0042718053,0.001306057,0.0016029271
2426,2426,0.035742562,0.04042634,0.02518183,0.008385956,0.004067503
2427,2427,0.0060504954,0.0011860608,0.0010185838,0.00045120716,0.0010534767
2428,2428,0.02717151,0.007975723,0.015125155,0.0028413534,0.0037121112
2429,2429,0.012804667,0.006624194,0.005261302,0.0018392801,0.002046176
2430,2430,0.020472005,0.0037506432,0.0063799024,0.0019141436,0.0034349696
2431,2431,0.07076969,0.04270838,0.052051485,0.018807292,0.007423348
2432,2432,0.027798269,0.031022301,0.020955563,0.00647074,0.002617795
2433,2433,0.0735468,0.049590297,0.05594468,0.020509541,0.0065490506
2434,2434,0.054663986,0.036688384,0.0380013,0.011316061,0.0024778105
2435,2435,0.051142115,0.018079935,0.027865708,0.010559857,0.007934804
2436,2436,0.0065880604,0.00058540795,0.00057059526,0.00046551228,0.0015686135
2437,2437,0.023180097,0.0075861546,0.012916088,0.00199157,0.0016893279
2438,2438,0.04620667,0.015961664,0.021209002,0.009592652,0.008188811
2439,2439,0.0043620714,0.00079568604,0.00053334236,0.00035238266,0.0007938014
2440,2440,0.024604024,0.006011965,0.0071617365,0.0027310848,0.003769057
2441,2441,0.052110475,0.025849033,0.035936594,0.009923279,0.005581142
2442,2442,0.017665066,0.0034244738,0.0043073893,0.0016769171,0.0031785874
2443,2443,0.04260014,0.012980527,0.020683765,0.0074629784,0.0065603964
2444,2444,0.016860409,0.0030778446,0.00628376,0.0012216568,0.0023831155
2445,2445,0.023665767,0.005352916,0.010537982,0.0023185015,0.0035613352
2446,2446,0.026479281,0.010050367,0.011911392,0.0028255582,0.0019850088
2447,2447,0.035054624,0.010802689,0.011452854,0.0054330826,0.005392656
2448,2448,0.060031664,0.051737204,0.044032454,0.020908833,0.01045999
2449,2449,0.03754528,0.046332605,0.031575024,0.010774851,0.0041152
2450,2450,0.008435822,0.002125574,0.0016191006,0.0007687211,0.0016374984
2451,2451,0.05760307,0.07270174,0.045853853,0.020584881,0.0071037263
2452,2452,0.029360777,0.024324547,0.021621466,0.0073370934,0.0047628568
2453,2453,0.041520685,0.023240294,0.026445746,0.006495714,0.0018318873
2454,2454,0.056956004,0.038238503,0.041242957,0.01208812,0.0023825404
2455,2455,0.037015952,0.04206474,0.030680776,0.010746062,0.004923433
2456,2456,0.006246167,0.0008145849,0.0010155439,0.00046491623,0.0011829555
2457,2457,0.049940344,0.069911905,0.039391637,0.015389025,0.0055285804
2458,2458,0.028400233,0.0137963295,0.010799766,0.0040990114,0.0044473037
